ids,target,prediction
11703,-46.82829,-46.794983
10474,-44.73869,-44.822227
18009,-39.36729,-39.46189
12444,-44.69481,-44.70624
6388,-51.12699,-51.10202
1159,-54.73566,-54.687717
17141,-38.90826,-38.839428
309,-53.96187,-53.755905
2777,-56.70392,-56.585175
2718,-51.94212,-51.85762
17245,-40.81437,-40.821255
18149,-41.70356,-41.72984
8085,-50.17266,-50.24643
10520,-46.23056,-46.272747
3668,-55.00402,-54.912174
19304,-40.88727,-40.864525
7681,-50.85658,-50.80143
13659,-46.79793,-46.887314
3919,-55.89485,-55.802032
6349,-50.14142,-50.133823
5943,-50.2968,-50.24784
9412,-50.76188,-50.789307
5434,-50.62918,-50.634007
17672,-37.26721,-37.332893
19238,-37.2627,-37.374317
8310,-49.41607,-49.50632
19578,-39.93483,-40.001263
5347,-50.09045,-50.145195
10511,-45.10511,-45.142685
4785,-54.22317,-54.142254
3135,-55.19419,-55.072372
5305,-49.7236,-49.796844
10087,-46.17582,-46.157764
4925,-50.03088,-50.116962
5867,-50.83749,-50.759632
4163,-55.73798,-55.596455
8016,-50.6469,-50.66523
9975,-45.25274,-45.34337
11658,-44.77942,-44.87489
19757,-39.73879,-39.84999
15685,-41.45094,-41.5359
6163,-51.33186,-51.285694
11175,-43.80011,-43.795624
2523,-55.97791,-55.881737
2919,-56.45406,-56.427197
15926,-40.91694,-40.88582
6965,-50.30644,-50.30563
5329,-51.43497,-51.354816
531,-56.19327,-56.06695
12831,-46.04207,-46.07644
9929,-43.03564,-43.096756
6627,-50.59741,-50.615604
2985,-56.60418,-56.51568
6998,-51.12967,-51.135468
1689,-54.90091,-54.835056
14229,-44.96171,-44.910725
16937,-40.37448,-40.471428
166,-56.10395,-55.98329
11830,-46.42733,-46.502964
17147,-40.53961,-40.579723
14581,-46.00487,-46.03665
5580,-50.83312,-50.79017
3544,-54.87266,-54.833736
2938,-56.0616,-55.941
13905,-44.8632,-44.902214
16512,-39.92846,-39.853027
1708,-52.53191,-52.54825
19736,-40.10612,-40.18598
17418,-38.9723,-38.987545
17242,-40.74439,-40.72684
5558,-48.65935,-48.62474
13775,-44.76508,-44.756847
18185,-42.53494,-42.582043
791,-56.7129,-56.561108
5168,-49.86232,-49.915287
3925,-56.87288,-56.847363
6124,-48.36762,-48.270237
15197,-39.37382,-39.476906
7834,-51.72873,-51.705433
1829,-54.36402,-54.371067
9157,-51.24473,-51.195976
8972,-49.6606,-49.780254
6837,-51.02985,-51.11244
3040,-55.50714,-55.497
6444,-49.01544,-48.987617
65,-55.77428,-55.738792
7407,-51.92757,-51.912453
9254,-50.75605,-50.780727
13696,-46.76192,-46.765804
19459,-39.75467,-39.797405
16518,-40.55794,-40.5708
6055,-48.05987,-48.088432
8541,-49.28307,-49.363186
11952,-42.30498,-42.32983
11744,-46.81778,-46.841408
35,-56.67751,-56.662605
12366,-45.40733,-45.48865
6755,-50.36327,-50.543617
2784,-54.8136,-54.869335
8849,-51.21734,-51.140152
6053,-48.84024,-48.942245
18043,-40.31544,-40.348766
1937,-54.15492,-54.09001
8694,-48.70705,-48.64189
5682,-49.76617,-49.782795
18242,-41.19436,-41.141994
11365,-44.13784,-44.169632
12861,-47.03857,-47.117645
3426,-55.8247,-55.744865
18442,-36.12384,-35.683468
17184,-40.35791,-40.36815
4175,-53.73419,-53.703217
18278,-40.46106,-40.368793
14050,-46.46025,-46.56557
2936,-56.13608,-56.190323
13783,-44.20277,-44.23809
5859,-51.93995,-51.897545
11161,-45.27335,-45.29885
9537,-51.0502,-51.0796
14516,-43.33739,-43.413376
6120,-48.04872,-48.04946
13204,-44.04097,-44.11274
17571,-42.47279,-42.45031
17458,-40.04805,-40.124763
9988,-46.0115,-46.03606
7259,-51.20402,-51.13235
8151,-49.53629,-49.565437
19048,-40.32014,-40.356037
17775,-42.34565,-42.484917
8365,-51.48353,-51.468937
5908,-49.82344,-49.89456
16361,-39.85305,-39.806553
6848,-51.72225,-51.773888
18026,-41.5515,-41.540184
16599,-41.0016,-40.977474
7102,-51.97176,-52.04147
16945,-39.81628,-39.826973
6284,-51.92063,-51.894382
26,-57.12097,-57.020134
15861,-42.70916,-42.73013
10905,-46.06812,-46.058167
11582,-45.4628,-45.540955
18312,-40.62683,-40.57789
13115,-45.96969,-45.943634
14483,-47.08342,-47.114006
14231,-43.29594,-43.31561
19555,-39.26293,-39.26852
4746,-55.90053,-55.791836
15640,-40.04849,-40.053482
3842,-56.19647,-56.158085
8023,-51.68748,-51.78192
12504,-46.07789,-46.155037
8142,-49.89043,-49.909214
76,-56.58539,-56.430416
14290,-45.93964,-45.886383
9932,-44.93641,-44.94942
3819,-55.27805,-55.189083
17785,-40.45725,-40.496887
4980,-51.82709,-51.83998
7016,-50.27222,-50.31025
2689,-54.46603,-54.50326
16571,-40.70517,-40.68691
9625,-50.77274,-50.81223
13420,-47.24856,-47.284756
16275,-40.57987,-40.58886
6471,-51.18769,-51.15886
2220,-53.38967,-53.349792
18761,-40.33225,-40.38404
1523,-52.37016,-52.332203
18925,-41.22707,-41.29475
17822,-40.9601,-40.951508
5567,-47.03335,-47.103935
4510,-53.36825,-53.340412
16616,-41.28771,-41.31312
2037,-56.54397,-56.50392
7492,-51.03188,-51.002
769,-55.75158,-55.607334
6961,-50.19434,-50.236633
15051,-39.6831,-39.670826
13024,-44.01348,-44.03907
5826,-51.91672,-51.927437
13289,-45.25351,-45.329784
18958,-42.59279,-42.69557
6554,-50.11095,-50.217075
1521,-52.77106,-52.768227
4757,-55.49825,-55.43663
10239,-44.18505,-44.248756
5778,-50.05815,-50.078205
2155,-56.30284,-56.17288
8379,-50.88338,-50.835587
9773,-49.41496,-49.42563
1459,-53.53935,-53.477066
19700,-39.06571,-39.063164
1831,-56.20165,-56.10264
361,-56.11583,-56.055233
120,-56.80708,-56.746765
13613,-46.8468,-46.89403
13993,-46.03404,-46.321983
16576,-37.9368,-37.935005
12085,-47.13209,-47.143036
2364,-55.98738,-55.89162
1603,-54.47251,-54.56324
17179,-39.0453,-39.08632
2059,-54.78757,-54.765816
17904,-39.38102,-39.372513
14132,-46.44037,-46.47373
7684,-51.01487,-51.04193
14640,-45.33671,-45.45248
12274,-45.9647,-46.01199
8215,-52.06282,-52.079365
937,-55.89628,-55.69149
2612,-56.29533,-56.27505
18928,-40.08426,-40.108772
16364,-42.03329,-42.005184
15149,-39.57929,-39.612732
11223,-46.84992,-46.873173
17895,-41.27142,-41.311775
4734,-55.34178,-55.315197
13758,-44.66795,-44.679592
17025,-41.85433,-41.8882
3145,-55.8485,-55.710876
12167,-46.73791,-46.80605
9252,-50.55591,-50.571842
7055,-51.30439,-51.295513
5441,-50.56697,-50.61152
352,-54.11172,-54.03607
17019,-40.78072,-40.789963
17696,-39.91326,-39.89695
11991,-42.61273,-42.72552
14478,-46.93272,-46.97775
19047,-40.93116,-40.978218
18224,-41.26023,-41.238358
1397,-55.97684,-55.953583
18304,-39.20922,-39.188335
10211,-43.56111,-43.610252
16829,-41.20597,-41.282387
6847,-51.59621,-51.589973
17809,-41.57834,-41.71386
2193,-53.71372,-53.616005
12399,-46.8049,-46.853634
3480,-54.53007,-54.556747
10423,-46.98127,-47.02757
4345,-56.67596,-56.572166
8911,-51.0298,-51.031002
14988,-40.58996,-40.66649
878,-54.71449,-54.57194
16502,-39.55136,-39.56453
6340,-50.49553,-50.524384
7607,-51.39432,-51.56141
4230,-55.53825,-55.64501
9347,-46.60977,-46.65117
7755,-50.92072,-51.026073
10943,-44.86551,-44.911774
9526,-48.40597,-48.44468
8367,-51.75541,-51.73688
2815,-55.44639,-55.423412
13956,-42.8327,-42.915504
12768,-42.94542,-42.961914
8439,-50.66362,-50.72537
10926,-46.92192,-47.056824
15744,-42.74325,-42.737476
18120,-41.98268,-41.979286
7418,-50.71539,-50.654873
11073,-45.88189,-45.93764
34,-56.90288,-56.836555
5270,-49.97252,-50.06504
1423,-55.42127,-55.35079
365,-54.4237,-54.423805
11408,-45.95935,-45.868576
12547,-44.3869,-44.46424
3452,-55.38748,-55.254856
11413,-45.53838,-45.602028
9333,-50.05359,-50.190636
3472,-55.22016,-55.11645
15796,-42.02128,-42.029785
7632,-51.24367,-51.233643
19198,-40.63882,-40.727623
1862,-49.73662,-49.583233
8405,-48.58048,-48.60627
4636,-55.22754,-55.155388
8812,-52.11394,-52.090908
19159,-40.19983,-40.291416
2844,-54.46059,-54.40039
4582,-55.63732,-55.55219
1681,-55.17305,-55.180122
72,-56.72169,-56.51388
857,-54.53707,-54.465916
16749,-41.38757,-41.430786
9417,-50.1866,-50.201393
5502,-50.26813,-50.331085
12924,-43.19668,-43.16769
7926,-52.31194,-52.322563
13293,-44.74825,-44.83926
7818,-51.99635,-52.048363
3083,-50.4057,-50.331062
7814,-50.92688,-50.902138
5342,-49.9454,-49.99518
12380,-44.75916,-44.8294
18622,-41.26282,-41.22332
19437,-39.57491,-39.539124
15120,-37.10141,-37.20037
8458,-49.69879,-49.71035
14005,-45.9794,-46.045074
17554,-40.85416,-40.956024
13221,-43.58083,-43.663742
11745,-46.84512,-46.823967
10611,-45.38914,-45.443085
8344,-51.30777,-51.30313
3761,-54.14045,-54.040478
18985,-41.18488,-41.209354
3715,-56.18702,-56.040726
281,-55.13292,-55.061127
12624,-47.03502,-47.04495
16852,-40.88736,-40.837486
3153,-55.44668,-55.31049
19453,-38.57653,-38.609524
5471,-47.63362,-47.801804
5238,-51.86017,-51.906906
6083,-49.02986,-49.07994
12891,-46.6328,-46.636803
3117,-53.68476,-53.62014
15647,-39.26214,-39.310905
13467,-45.3641,-45.326736
14472,-46.43325,-46.36177
13786,-42.83666,-42.882427
16140,-39.79113,-39.881325
17517,-42.34991,-42.421783
8471,-50.76581,-50.849747
11074,-44.87378,-44.94112
9795,-49.38837,-49.38677
15906,-40.2138,-40.277283
9715,-48.18673,-48.180477
11036,-44.15381,-44.198242
2447,-56.25756,-56.159016
1348,-56.52371,-56.50984
14684,-44.22241,-44.33648
4186,-55.6024,-55.522976
17737,-38.70902,-38.79958
18296,-40.21361,-40.173985
3745,-55.3224,-55.28605
10779,-45.2296,-45.33648
13292,-46.5905,-46.59719
639,-56.54814,-56.491283
479,-55.16679,-55.20215
9480,-49.16186,-49.137234
9260,-49.80959,-49.772507
12714,-45.53572,-45.565777
11316,-44.59381,-44.596344
11332,-44.2833,-44.31948
19523,-39.17671,-39.216263
16381,-42.4761,-42.51595
9734,-49.6834,-49.7476
9344,-50.74755,-50.75434
4950,-51.23184,-51.330666
10870,-46.51758,-46.376072
11088,-45.21215,-45.23604
4362,-54.32988,-54.301758
3704,-55.97541,-55.91344
14934,-42.51286,-42.56449
4398,-56.84698,-56.831707
15575,-38.12525,-38.10679
1842,-52.4635,-52.348335
5719,-46.72502,-46.758026
12316,-45.15712,-45.12725
5752,-48.59638,-48.636272
19466,-39.68496,-39.620777
11755,-46.54987,-46.60465
10298,-45.63191,-45.67639
9847,-46.16914,-46.197292
13516,-44.41035,-44.474766
3753,-53.90366,-53.813793
5965,-49.86872,-49.95038
1980,-57.15927,-57.004494
1965,-57.188,-57.12932
8457,-50.91644,-50.886227
19623,-39.87998,-39.84465
12915,-45.32327,-45.498833
18704,-39.36914,-39.407352
17118,-39.40599,-39.38058
4422,-56.73002,-56.739925
4483,-55.74638,-55.691456
7162,-49.49652,-49.507656
15621,-40.84084,-40.80984
19160,-41.58638,-41.513714
931,-55.4432,-55.301
97,-56.44061,-56.38897
4084,-55.56703,-55.457508
10390,-45.28624,-45.22364
9059,-51.09638,-51.170128
18862,-41.06606,-41.065224
14825,-41.43413,-41.458687
10267,-44.99431,-44.973545
725,-52.83764,-52.79097
16615,-41.32142,-41.38536
5024,-51.45321,-51.488544
16158,-39.55155,-39.537247
14648,-45.44443,-45.437187
11725,-44.78402,-44.863354
5509,-50.0487,-50.00637
5609,-50.59696,-50.584072
17006,-40.16384,-40.111492
1391,-55.28526,-55.34513
6856,-51.91193,-51.97807
7553,-51.07996,-51.17262
12700,-45.88583,-45.917713
2570,-51.95459,-51.88902
610,-56.03071,-55.945435
17911,-40.75809,-40.77447
13544,-46.45056,-46.58763
5861,-51.80252,-51.787697
18954,-42.43585,-42.50018
13362,-44.79241,-44.8251
18894,-42.70741,-42.72721
11015,-46.23708,-46.236614
8795,-51.36552,-51.47097
16167,-40.35519,-40.43864
9599,-49.2895,-49.363293
3068,-56.14684,-56.11305
4010,-55.86275,-55.879124
16960,-38.94192,-38.91454
10126,-44.69119,-44.691483
8144,-50.72912,-50.746964
17009,-38.51335,-38.52899
11062,-45.90689,-45.964684
17369,-39.95414,-39.987007
19804,-39.63168,-39.588528
590,-52.73126,-52.86533
6950,-51.70084,-51.59216
18949,-40.88304,-40.903065
12074,-46.31325,-46.308876
11593,-45.4449,-45.464005
5786,-48.95621,-48.989986
8624,-49.80472,-49.824574
4152,-55.16573,-55.146248
8903,-51.69008,-51.589893
11946,-44.32956,-44.3366
12097,-46.62293,-46.718525
17031,-40.81409,-40.84833
7776,-52.02805,-51.99438
10771,-44.51707,-44.698723
1418,-57.08283,-57.023186
4410,-56.30776,-56.110264
428,-55.04969,-54.91727
8763,-49.05897,-48.97135
13443,-45.74542,-45.725037
10279,-44.99532,-44.9534
9437,-50.89791,-50.951992
18222,-40.63781,-40.71432
4723,-55.93899,-55.798393
14042,-46.06598,-46.193428
4004,-55.00124,-55.00118
17935,-40.03924,-39.98177
18591,-39.14312,-39.189053
10156,-46.54587,-46.584526
1650,-54.37948,-54.262337
7948,-52.09264,-52.106228
12223,-46.18756,-46.31969
15054,-39.96375,-39.95586
3212,-56.55517,-56.52975
7351,-49.74579,-49.834137
14519,-45.19559,-45.274136
10519,-46.01153,-46.02034
14127,-46.67767,-46.731987
16988,-40.36389,-40.375843
14434,-46.37435,-46.2936
11885,-46.3597,-46.365517
16128,-39.40997,-39.5565
13898,-45.50322,-45.55094
4031,-55.95915,-55.87167
12315,-43.95909,-43.97326
1356,-55.37089,-55.293087
13940,-41.90227,-41.879498
14322,-44.64724,-44.647102
15706,-38.27281,-38.28852
245,-55.89237,-55.75682
12726,-44.84026,-44.884735
11742,-46.69395,-46.745758
2599,-55.72449,-55.65487
9478,-50.17392,-50.266453
18673,-39.43738,-39.428486
14088,-46.30006,-46.358215
18421,-40.24371,-40.186577
8455,-50.44886,-50.50122
12174,-46.81631,-46.867516
14489,-46.66359,-46.67847
7912,-51.62061,-51.68896
12053,-45.81482,-45.930058
15352,-40.13942,-40.1267
18682,-37.58633,-37.622902
10687,-46.99465,-46.939342
8097,-50.09312,-50.103
9616,-51.55172,-51.47818
4280,-56.94877,-56.79559
7958,-52.3162,-52.32821
15959,-41.54396,-41.50096
15295,-41.50211,-41.489296
2772,-56.83432,-56.812054
2499,-55.75683,-55.72045
5832,-51.6526,-51.666946
2818,-54.70065,-54.4624
16369,-42.19921,-42.35212
17624,-39.6255,-39.59092
7015,-48.33905,-48.340313
2094,-56.24388,-56.17837
7222,-49.99275,-50.041866
14873,-41.57068,-41.543377
14356,-45.82138,-45.788086
9946,-42.21523,-42.258636
14772,-44.41422,-44.48023
6838,-50.94603,-51.00281
3701,-56.00263,-55.92971
6331,-51.82225,-51.78881
7917,-51.78538,-52.00236
1967,-57.06427,-56.996155
16328,-41.76297,-41.74003
2179,-55.69788,-55.697876
5789,-48.84508,-48.92254
8598,-50.13628,-50.151157
11304,-45.29251,-45.30905
1728,-52.71038,-52.725433
5010,-49.64792,-49.70016
5656,-50.79031,-50.762844
14172,-45.20255,-45.25503
12914,-44.66808,-44.653175
14531,-46.53937,-46.629387
4633,-55.5748,-55.575996
16331,-41.37609,-41.395145
13922,-45.11953,-45.105953
77,-56.46504,-56.309055
4218,-55.58897,-55.653484
4460,-55.31815,-55.200665
441,-54.06046,-54.03821
9140,-50.38775,-50.39858
4312,-56.43552,-56.407314
9143,-50.21902,-50.192974
14767,-44.46286,-44.56756
15615,-40.87448,-40.853252
7364,-51.79525,-51.77746
3345,-56.35444,-56.22963
2910,-55.74108,-55.728
16417,-42.13588,-42.216217
19079,-40.8157,-40.775658
5540,-50.28024,-50.322487
11626,-43.51605,-43.5441
5106,-50.37515,-50.3612
4073,-53.55709,-53.629402
16786,-42.68893,-42.713966
1259,-55.05056,-55.15233
513,-56.99696,-56.817966
6469,-50.48199,-50.441193
14906,-39.50861,-39.47994
3324,-56.46773,-56.409866
16721,-41.46451,-41.49702
2313,-55.32981,-55.24549
1438,-53.27573,-53.18112
7373,-51.04446,-50.97557
18749,-38.79303,-38.826496
4772,-55.78186,-55.758163
11253,-44.91239,-44.995293
8513,-51.00936,-51.044895
15061,-40.33243,-40.385975
13742,-45.96887,-46.017815
16113,-39.58659,-39.53373
9739,-49.1188,-49.23235
454,-50.86163,-50.920975
14002,-44.75181,-44.819965
7372,-51.80212,-51.807926
2462,-55.50244,-55.480576
1463,-54.35311,-54.320484
7915,-51.79179,-51.89319
16045,-39.06172,-39.0877
6918,-49.93707,-49.8536
19391,-40.89369,-40.919098
17374,-40.31643,-40.319
15782,-42.54874,-42.547478
11361,-47.09647,-47.106922
8070,-51.47651,-51.346546
1533,-54.36032,-54.32907
19015,-41.52891,-41.48322
7279,-50.47363,-50.61432
6956,-51.00244,-51.042965
19685,-39.95067,-39.925385
10664,-46.18664,-46.249786
15960,-41.19127,-41.142845
8700,-48.65895,-48.62964
752,-55.6512,-55.711494
19612,-38.97537,-38.9431
5762,-47.52941,-47.612007
13399,-46.27375,-46.346848
9031,-50.39628,-50.36769
9284,-50.70931,-50.761642
15285,-39.52099,-39.5045
3662,-52.47937,-52.47994
2569,-49.91637,-49.90421
17587,-42.03359,-42.033424
17213,-39.84185,-39.86838
1604,-52.76287,-52.716732
13487,-42.98833,-43.006718
16666,-42.59641,-42.641987
5587,-47.3798,-47.46953
8629,-48.48056,-48.459637
4420,-56.80242,-56.827335
12004,-44.16747,-44.173782
15512,-40.00624,-39.950554
15458,-42.46309,-42.380745
4775,-56.71624,-56.75579
4922,-49.82463,-49.85979
10626,-45.94319,-45.988384
7537,-49.96231,-50.09722
15469,-42.41875,-42.48339
3993,-56.21289,-56.07656
12104,-46.1754,-46.14949
13616,-46.05944,-46.054016
1971,-57.25909,-57.143677
1233,-56.71505,-56.670338
16067,-39.59243,-39.55609
19251,-39.80147,-39.889698
19456,-39.75668,-39.90557
12105,-47.06645,-47.196312
7578,-49.4275,-49.53618
17223,-36.69274,-36.63466
474,-55.86981,-55.86016
14412,-45.49994,-45.61378
12368,-44.57284,-44.550365
7180,-50.49565,-50.499573
18552,-41.13713,-41.15615
1381,-54.31635,-54.297375
18857,-42.67315,-42.694767
11803,-44.16806,-44.165245
18413,-40.8221,-40.86048
2124,-55.6538,-55.732613
10243,-43.20712,-43.237907
9850,-46.67905,-46.71117
2440,-55.93232,-55.830082
19637,-39.93082,-39.96035
8111,-48.04505,-48.117245
11419,-44.13184,-44.261
18352,-40.69997,-40.764908
930,-54.879,-54.71545
7613,-51.57561,-51.652134
2164,-55.25529,-55.18993
18257,-39.77009,-39.798244
976,-55.23549,-55.234753
9990,-45.68751,-45.703297
11680,-45.22222,-45.279373
15367,-39.65401,-39.687645
17872,-41.79818,-41.906204
12095,-46.30613,-46.36345
14202,-44.88844,-44.98511
6984,-49.59276,-49.63559
6159,-50.35155,-50.283913
6704,-50.19857,-50.319275
14146,-46.67842,-46.682064
5196,-50.58303,-50.531208
7262,-51.68016,-51.680824
19507,-39.73362,-39.7254
15879,-41.18565,-41.142338
18654,-40.6872,-40.705757
18806,-38.52745,-38.61358
1085,-54.61924,-54.542496
5027,-50.40486,-50.437046
8741,-50.58183,-50.577797
5022,-51.30318,-51.261295
16070,-37.78731,-37.79437
17097,-38.34262,-38.390392
9695,-50.68825,-50.696686
2618,-47.09171,-46.70601
11939,-42.94498,-42.99208
13877,-46.02573,-45.991478
12419,-45.59623,-45.590393
14986,-40.87837,-40.846207
4745,-56.83839,-56.577362
11762,-46.21342,-46.29361
11252,-46.41207,-46.447884
2288,-52.67856,-52.58317
19792,-38.92502,-38.971283
15649,-39.4399,-39.447323
6818,-50.48493,-50.496983
18471,-40.89415,-41.016357
8048,-49.86902,-49.954227
2018,-56.34013,-56.241722
19087,-40.9809,-40.951714
3852,-56.67246,-56.655945
10395,-44.44576,-44.420914
3669,-56.81145,-56.59464
13920,-44.77472,-44.797672
4314,-55.24581,-55.271946
4224,-54.84847,-54.822422
4549,-55.20951,-55.23568
14035,-46.16191,-46.17809
19619,-40.80226,-40.847244
18897,-41.37607,-41.39274
15060,-40.52338,-40.492767
15057,-39.72243,-39.70319
2928,-56.71139,-56.68021
4042,-55.72897,-55.631783
6009,-49.67689,-49.725185
10123,-44.82961,-44.996773
4053,-54.81103,-54.743362
9430,-49.67363,-49.614395
17091,-40.40289,-40.411556
6816,-50.73115,-50.699112
12096,-46.99411,-46.969643
16506,-41.17257,-41.162395
3388,-54.62876,-54.595146
1871,-54.86972,-54.800194
4139,-53.8777,-53.82863
13,-57.10543,-57.124466
7937,-52.28566,-52.214325
11054,-46.44497,-46.55795
1329,-55.05226,-54.915886
19691,-37.08015,-37.026333
1981,-56.71121,-56.643044
14414,-45.46826,-45.463642
8400,-50.04565,-50.110046
12363,-45.17311,-45.22199
12897,-47.05942,-47.084785
13000,-43.66594,-43.65481
7081,-50.808,-50.82578
16459,-39.4109,-39.440834
6125,-50.30674,-50.36125
9,-57.14364,-57.10338
315,-55.68138,-55.60025
3622,-52.73989,-52.665863
1872,-54.6124,-54.610878
8307,-50.64773,-50.52517
14761,-45.08982,-45.20176
9210,-48.74679,-48.68566
10503,-45.49256,-45.475475
10199,-43.49811,-43.50565
4262,-56.89401,-56.777496
16386,-42.43449,-42.468166
9450,-50.5846,-50.633404
19767,-39.63729,-39.703873
12000,-42.98255,-43.044617
6475,-52.31598,-52.329674
10624,-46.08651,-46.11437
16652,-39.9063,-39.92875
